isbsg_project_id,project_prf_year_of_project,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,external_eef_organisation_type_banking_insurance_stock,external_eef_organisation_type_banking,external_eef_organisation_type_communications,external_eef_organisation_type_education_institution,external_eef_organisation_type_financial_banking_insurance_stock,external_eef_organisation_type_financial_property_and_business_services,external_eef_organisation_type_government,external_eef_organisation_type_medical_and_health_care,external_eef_organisation_type_transport_and_storage,external_eef_organisation_type_wholesale_and_retail_trade,external_eef_industry_sector_banking,external_eef_industry_sector_financial,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_missing,project_prf_application_group_real_time_application,project_prf_development_type_enhancement,project_prf_development_type_new_development,project_prf_development_type_re_development,tech_tf_development_platform_mf,tech_tf_development_platform_mr,tech_tf_development_platform_missing,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3gl,tech_tf_language_type_4gl,tech_tf_language_type_5gl,tech_tf_language_type_missing,functional_size_group_l_1000_2999,functional_size_group_m_100_999,functional_size_group_s_100,functional_size_group_xl_3000_8999,functional_size_group_xxl_9000_17999,project_prf_relative_size_l,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xl,project_prf_relative_size_xs,project_prf_relative_size_xxl,project_prf_relative_size_xxs,project_prf_team_size_group_1,project_prf_team_size_group_15_20,project_prf_team_size_group_2,project_prf_team_size_group_21_30,project_prf_team_size_group_3_4,project_prf_team_size_group_31_40,project_prf_team_size_group_5_8,project_prf_team_size_group_9_14,project_prf_team_size_group_missing,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_lean,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,tech_tf_architecture_client_server,tech_tf_architecture_missing,tech_tf_architecture_multi_tier,tech_tf_architecture_multi_tier_client_server,tech_tf_architecture_multi_tier_with_web_public_interface,tech_tf_architecture_stand_alone,project_prf_case_tool_used_missing,project_prf_case_tool_used_no,project_prf_case_tool_used_yes,tech_tf_client_server_don_t_know,tech_tf_client_server_missing,tech_tf_client_server_yes,tech_tf_dbms_used_missing,tech_tf_dbms_used_yes
11150,2014,online analysis and reporting,C#,3,46,61,38.674335,44.294228,0.30254748,,11.129445,1,3,0,0,1,1,1,0,0,1,0,0,0,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
29863,2014,financial transaction process/accounting,COBOL,91,3684,3476,22.214275,22.190699,11.5186205,2.1946347,18.859144,4,2,0,0,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
28393,2014,financial transaction process/accounting,HLL/WB,378,15173,15261,59.787365,75.07354,9.163622,3.4245348,14.373201,11,2,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
29816,2014,financial transaction process/accounting,Missing,4,92,92,37.691715,40.3659,0.47068876,0.728608,10.662329,4,8,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
22302,2014,financial transaction process/accounting,Java,262,252,346,1.8400071,2.0743806,5.3428483,1.9234284,25.135704,1,3,0,0,0,0,0,0,1,0,1,0,0,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
19233,2014,financial transaction process/accounting; workflow support & management,Java,602,3373,3617,1.6958613,1.8420525,103.67521,1.7766328,6.647184,4,4,0,0,1,0,0,0,0,0,1,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
19912,2014,financial transaction process/accounting,COBOL,5,1321,1441,46.52984,55.44049,1.9032075,3.6289253,7.604319,4,2,0,0,1,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
13026,2014,customer billing/relationship management,COBOL,545,10333,9777,21.373732,25.732815,64.45361,0.8604645,12.626104,11,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
17331,2014,financial transaction process/accounting,COBOL,6,418,591,11.082844,17.100073,0.5090822,0.6678474,11.805598,1,16,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16481,2014,financial transaction process/accounting,Java,396,6111,7594,12.639194,17.809752,6.170172,0.7174957,16.131397,1,11,4,0,1,0,0,0,0,1,0,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False
21263,2014,financial transaction process/accounting,Java,348,11706,10666,63.51214,64.81509,20.375366,,32.406204,3,8,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
32060,2014,surveillance and security,C#,4,10,10,1.756624,1.7045836,0.4325994,0.31823632,11.879703,1,3,4,0,0,0,0,0,0,0,0,1,0,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15986,2014,financial transaction process/accounting,Java,446,6065,5785,18.617182,18.231861,23.076956,5.395229,24.969631,2,13,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
21263,2014,financial transaction process/accounting,Visual Basic,71,1300,1291,14.256276,16.820782,9.467463,1.6988137,7.774715,3,16,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
21529,2014,financial transaction process/accounting,Java,459,3802,3817,23.485685,24.437725,58.923195,2.0525928,7.049373,3,2,0,0,1,0,0,0,1,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15986,2014,financial transaction process/accounting; workflow support & management,C#,52,600,645,1.843046,2.1427534,1.5058917,0.4192955,13.988357,2,6,2,0,1,0,0,0,0,1,0,1,0,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
26196,2014,business application,COBOL,64,380,367,4.3026056,4.852894,28.97551,1.7216663,2.7446961,5,2,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
26855,2014,financial transaction process/accounting,Java,45,430,341,7.9329624,10.370431,0.32470465,1.5750344,50.505196,1,16,0,0,1,0,0,0,1,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23092,2014,financial transaction process/accounting,COBOL,2093,38321,31759,78.483376,77.33911,115.48667,6.7942786,19.583254,10,2,0,0,1,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12425,2014,management or performance reporting; online analysis and reporting,C#,39,2520,2549,71.7743,84.16156,0.6321998,1.411849,22.412527,1,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31039,2014,financial transaction process/accounting,COBOL,1001,12128,10157,8.879321,8.549374,30.717379,,23.404573,4,4,0,0,1,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
21539,2014,financial transaction process/accounting,Missing,4,1234,1290,99.04274,108.7738,0.3218061,2.387693,24.719181,1,5,0,0,1,0,1,0,0,0,1,0,0,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26865,2014,financial transaction process/accounting,HLL/WB,957,21262,19492,35.94862,41.154007,57.677994,2.984538,11.721508,17,2,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27537,2014,financial transaction process/accounting,.Net,27,6862,7186,99.60432,108.64211,6.7440186,0.8360361,11.898314,5,5,0,0,1,0,0,0,1,0,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
26865,2014,operating system or software utility,COBOL,60,3625,2799,46.725117,54.401737,18.307768,2.8812492,6.880667,6,2,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
23643,2014,financial transaction process/accounting,iOS,53,466,358,12.921092,11.533531,4.0336337,,26.452824,2,2,1,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19912,2014,financial transaction process/accounting,"Shell, C",27,837,839,13.892821,10.393434,2.725781,6.0587854,12.139916,1,2,0,0,1,0,0,0,0,1,0,1,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23066,2014,financial transaction process/accounting,Java,27,594,602,3.9752421,5.04322,2.4125292,0.653925,6.3169146,3,2,2,0,1,1,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
21090,2014,financial transaction process/accounting,.Net,166,3739,3963,47.95131,59.78778,26.240095,8.101868,8.335088,12,7,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
30029,2014,operating system or software utility,Missing,78,614,547,9.243121,12.105695,13.142471,3.4645548,8.197842,3,2,0,0,1,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16217,2014,management or performance reporting; online analysis and reporting,Java,739,1951,2195,1.4697136,1.4934056,111.62717,7.6223607,6.211843,2,2,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
22135,2014,management or performance reporting; online analysis and reporting,Java,319,655,639,1.5992233,1.6528062,72.81526,5.336964,3.5845182,5,2,0,0,1,0,0,0,0,1,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14513,2014,surveillance and security,FOCUS,1954,13191,13066,1.8093975,2.0975664,258.74295,21.171318,1.6084028,9,8,2,0,1,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
18391,2014,surveillance and security,Missing,10,686,640,11.886197,14.240555,0.8064661,0.833478,10.528987,1,16,4,0,1,0,0,0,0,0,1,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
22549,2014,financial transaction process/accounting,.Net,36,42,52,2.1920872,2.4264307,5.2277565,1.7653543,9.426617,3,8,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32502,2014,financial transaction process/accounting,Java,18,21,26,3.9792855,4.113635,2.372135,2.5196252,16.105715,1,2,0,0,0,1,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
14832,2014,financial transaction process/accounting,Java,20,4282,4446,123.89292,138.12697,0.75253236,0.82693857,27.446789,2,12,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10898,2014,financial transaction process/accounting,Java,106,3191,3186,26.190163,30.318918,2.555343,0.49599478,14.349266,3,2,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
19557,2014,financial transaction process/accounting,COBOL,665,534,559,1.409506,1.405952,39.230835,3.0101445,4.292469,2,6,4,0,1,1,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26230,2014,financial transaction process/accounting,Jam,2286,25986,23144,28.544071,35.5683,153.92827,11.533561,22.615385,7,8,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13248,2014,financial transaction process/accounting,C#,246,13518,14021,32.56684,43.966278,9.548188,2.1295862,7.2786155,6,4,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
17561,2014,financial transaction process/accounting,Oracle,167,4348,3896,18.585205,19.254179,9.7372875,1.1825587,8.957101,5,3,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
28393,2014,missing,"Shell, C",87,1059,1230,9.775616,9.678112,29.913761,8.643233,4.436931,1,6,2,0,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15364,2014,financial transaction process/accounting,Java,1204,13891,12788,32.576122,33.185646,119.29005,,7.75117,9,11,2,0,1,0,0,0,0,0,0,1,0,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27333,2014,management or performance reporting; online analysis and reporting,Visual FoxPro,20,3298,2915,31.865936,31.678232,5.63459,,5.6973453,5,2,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
20964,2014,surveillance and security,C++,242,4625,3993,18.616596,17.478586,75.52295,9.69034,4.0739455,3,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30621,2014,financial transaction process/accounting,AppBuilder,14,984,910,32.6076,35.431274,9.882683,,13.497444,3,5,2,0,0,0,0,0,1,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
31969,2014,financial transaction process/accounting,AppBuilder,483,2152,1716,6.847621,6.1244183,56.763298,,8.483466,3,2,0,0,1,0,0,0,0,0,0,1,0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15016,2014,cards and payments,Java,1199,6073,5908,2.0142422,2.2069943,121.94931,7.157313,4.339526,2,2,2,0,1,0,0,0,0,1,1,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16217,2014,financial transaction process/accounting,COBOL,119,1462,2015,27.818663,38.274426,52.403023,3.6644626,10.83401,1,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
14513,2014,financial transaction process/accounting,COBOL,5,23,24,9.637418,9.323963,0.9157039,2.1062975,5.2536554,1,16,0,0,1,1,1,0,0,1,0,0,0,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15090,2014,business application,Java,91,109,107,2.355684,2.240203,8.313699,1.3319266,14.184016,1,14,2,0,0,1,1,0,0,1,1,1,1,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
26855,2014,financial transaction process/accounting,COBOL,170,5184,5022,24.110048,30.399351,38.69412,4.6585164,3.3100073,5,9,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
23092,2014,customer billing/relationship management,C++,678,7876,7128,20.948587,23.85705,57.92579,3.8368433,15.560871,8,10,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31169,2014,financial transaction process/accounting,.Net,89,1183,1724,16.640432,23.130266,13.792788,4.4088974,10.493482,2,4,0,0,1,0,0,0,0,0,0,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
26770,2014,management or performance reporting; online analysis and reporting,COBOL,6,47,49,3.8041677,3.3133793,2.167953,1.2604212,6.0476875,1,3,1,0,1,0,0,0,0,1,0,1,1,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
21383,2014,financial transaction process/accounting,COBOL,82,234,244,5.531526,5.379373,17.163244,3.438368,10.327825,5,2,0,0,1,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26012,2014,financial transaction process/accounting,AppBuilder,136,2421,2446,14.166544,14.412237,10.337946,4.246142,12.533151,3,3,0,0,1,0,0,0,0,0,0,1,0,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29647,2014,operating system or software utility,COBOL,358,1720,1857,2.343713,2.6451027,42.32765,9.126542,7.4880013,5,10,5,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
22262,2014,business application,C++,195,1961,1833,14.137845,13.940439,40.151646,4.2255006,4.5282855,6,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
14832,2014,surveillance and security,Java,426,836,1056,2.4725544,2.9837563,50.204617,4.595742,9.023568,5,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23002,2014,financial transaction process/accounting,.Net,132,2266,2351,35.059128,34.29891,20.578064,5.7761717,13.552411,3,6,0,0,0,0,0,0,1,0,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
