isbsg_project_id,project_prf_year_of_project,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,project_prf_total_project_cost,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_iterative,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_scrum,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,external_eef_industry_sector_Government,project_prf_application_group_Business_Application,project_prf_application_group_Infrastructure_Software,project_prf_application_group_Mathematically_Intensive_Application,project_prf_application_group_Missing,project_prf_application_group_Real_Time_Application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_Enhancement,project_prf_development_type_New_Development,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_ApG,tech_tf_language_type_Missing,functional_size_group_L_1000_2999,functional_size_group_M_100_999,functional_size_group_S_100,functional_size_group_XL_3000_8999,project_prf_relative_size_L,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXS,project_prf_team_size_group_1,project_prf_team_size_group_15_20,project_prf_team_size_group_2,project_prf_team_size_group_21_30,project_prf_team_size_group_3_4,project_prf_team_size_group_31_40,project_prf_team_size_group_5_8,project_prf_team_size_group_71_80,project_prf_team_size_group_9_14,project_prf_team_size_group_Missing,tech_tf_architecture_Client_server,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_architecture_Stand_alone_1,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Yes,tech_tf_dbms_used_Missing,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes,project_prf_cost_currency_Canada_dollar,project_prf_cost_currency_European_euro,project_prf_cost_currency_Missing,project_prf_cost_currency_New_Zealand_dollar,project_prf_cost_currency_United_Kingdom_pound_sterling,project_prf_cost_currency_United_States_dollar,project_prf_currency_multiple_Missing,project_prf_currency_multiple_No,project_prf_currency_multiple_Yes_10_000,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes
16445,2011,government,missing,COBOL,41,7158,6928,52.73427,56.146973,6.990888,1.8374943,0.5159051,0.40002304,12.73667,16,2,40992.76,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False
19084,2002,government,data warehouse system; financial transaction process/accounting; management or performance reporting,COBOL,1115,29094,29612,35.068695,31.405405,34.189957,31.825659,1.103582,0.4000227,12.783828,18,2,43801.195,1,0,1,0,0,0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
23397,2013,government,missing,Datastage,56,393,209,3.606719,3.3473861,60.057713,57.971363,12.321583,0.40000126,5.9761543,2,0,13080.577,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
24139,2006,government,website,Oracle,627,13153,13522,31.131754,34.2025,25.348234,41.733646,1.4166942,0.40000528,25.858725,17,0,35060.574,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
28886,2011,government,missing,Oracle,675,10275,10590,13.503893,13.082609,22.238071,30.38348,9.286863,0.40003598,3.9171174,16,2,115141.375,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10445,2008,government,customer billing/relationship management,Oracle,93,87,44,1.446437,1.4361821,6.8281918,127.05111,5.3732,0.40000117,5.419527,3,2,40912.375,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
27723,2008,government,"job, case, incident, project management; online analysis and reporting",CLIPPER,107,800,479,3.6761045,3.274516,26.093632,15.251299,4.421442,0.40002948,3.5076838,11,4,18016.576,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False
32463,2005,government; health sciences,catalogue/register of things or events; customer relationship management,PL/I,334,6500,6250,17.638191,18.039454,35.774193,28.712803,8.465003,0.4000041,14.909822,17,3,39095.07,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
23365,2007,government,financial transaction process/accounting,COBOL,84,6364,6166,32.002335,35.301968,63.549255,26.024572,3.0315528,0.40004134,25.180912,17,0,25802.418,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
18432,2011,government,business application,COBOL,544,8959,8959,11.626386,10.975999,5.1062255,105.976715,5.547277,0.40002128,12.124552,2,0,73938.49,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
24680,2004,public sector,financial transaction process/accounting,PHP,215,1195,729,8.70442,8.582141,80.05543,1.0746249,2.192022,0.4002293,5.7731414,2,0,11357.837,1,0,0,0,0,0,True,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21682,2009,government,customer billing/relationship management,Oracle,435,3612,3088,12.700229,12.526386,36.986237,39.96465,4.0156,0.40007803,5.5685554,12,0,59864.14,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
25315,2005,government,missing,.Net,19,2270,1532,49.56589,46.00445,50.07526,1.1140808,0.6098104,0.40010798,8.8916235,2,0,99652.836,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
28484,2006,government,financial transaction process/accounting,Java,64,1617,901,38.06415,32.49372,,18.378096,0.91202027,0.40000847,11.9221,11,0,145376.84,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,True,True,False,False,False,False
22239,2000,government,missing,.Net,360,7296,6913,6.2334485,4.8749623,80.34396,14.665237,4.6198587,0.40002772,9.082844,6,0,12471.817,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
23549,2011,government,business application,.Net,5,117,66,44.314438,46.96102,25.950035,0.7305246,0.4209019,0.40001485,6.0995417,2,0,19749.252,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
21369,2009,government,business application,COOL:Gen,213,529,339,5.7775345,5.542874,12.865474,29.12804,7.240964,0.40003237,2.6643426,2,0,181845.22,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
23007,2008,government,customer billing/relationship management,ABAP,203,6380,5927,31.286829,32.720695,59.33919,2.331223,1.6639044,0.400053,8.590308,2,4,19156.143,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
14037,2004,public sector,financial transaction process/accounting,COBOL,221,10185,10026,49.77187,46.72772,25.972424,27.454195,4.4325466,0.4000005,8.485286,18,2,46479.445,1,0,0,0,0,0,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
32756,2001,defence; government,reporting,C#,555,10783,10451,23.6905,25.057266,40.98215,47.559937,1.1326271,0.40002927,21.667116,14,7,131453.33,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20295,2010,government,business application,Java,53,2221,1764,13.414345,12.958659,30.77054,19.170204,3.256093,0.40005997,2.4436398,2,0,52018.383,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
23441,2007,government,business application,ABAP,83,709,405,14.847786,13.55617,69.31693,8.204173,2.5345974,0.4000807,9.088459,2,4,14445.199,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
21682,2005,government,customer billing/relationship management,Oracle,227,11271,10562,55.712563,53.113503,24.63181,17.785784,2.1746922,0.40006915,13.861859,2,1,19922.781,1,0,0,0,0,0,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24309,2010,government,business application,COBOL,192,1767,1216,13.624131,11.841948,18.742943,2.5842252,4.702959,0.4000158,3.9869418,2,0,35165.33,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25506,2009,government; health sciences,"document management; financial transaction process/accounting; image, video or sound processing",COBOL,188,14342,15674,83.12506,87.141884,5.8060894,4.9800324,0.70320225,0.40006453,18.634945,2,0,110397.03,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
17387,2007,government; municipal services,idm,Java,426,6393,6253,8.435913,8.42044,49.246265,40.118336,9.053125,0.4000135,6.8842793,2,0,114961.03,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14749,2008,government,business application,COOL:Gen,476,7569,7350,7.7156954,7.102018,22.553028,69.1199,1.9647859,0.40000015,15.706145,18,0,59797.816,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
17184,2011,government,financial transaction process/accounting,PHP,43,5615,6331,34.302425,38.210285,,84.466156,4.456847,0.40000048,25.535942,17,0,138033.8,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
19714,2011,public sector,catalogue/register of things or events,Java,181,1788,1498,7.875054,8.586652,10.440163,106.49469,8.026186,0.40000004,10.162265,2,0,143262.27,1,0,0,0,0,0,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
21486,2006,government,financial transaction process/accounting,COBOL,494,1639,1112,2.5365252,2.4540863,34.159008,59.8115,7.9944897,0.4000255,4.740141,2,1,23402.732,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
20581,2006,government; health sciences,financial transaction process/accounting,Java,246,1917,1731,3.441623,3.5040126,9.334201,13.972161,,0.40005016,3.4973257,2,2,95703.87,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20241,2006,government,financial transaction process/accounting,Visual Basic,738,14899,15612,20.81919,20.561296,51.120174,7.537924,2.0858793,0.40009692,8.909172,6,7,18534.78,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
27959,2004,government,data or database management,Java,857,17079,17441,19.855534,18.236883,50.054386,74.41529,5.7972455,0.40005502,14.098946,15,0,138438.64,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
32731,2003,government; health sciences,business application,COOL:Gen,95,830,527,4.1419826,3.3617346,18.708616,40.969643,15.036133,0.40000367,6.882081,2,0,18230.266,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False
18432,2009,government,financial transaction process/accounting,Oracle,910,15692,15632,31.564241,31.021622,45.961945,31.426353,1.6516888,0.4001899,5.836824,18,0,124958.67,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24419,2010,government,financial transaction process/accounting,PL/I,27,2286,2054,32.35701,38.225224,8.89256,5.4008555,6.8304453,0.4000153,5.366962,6,0,21156.969,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14799,2009,government; health sciences,financial transaction process/accounting,C#,106,956,595,9.931267,9.004403,9.658147,26.89085,3.2412012,0.40000024,17.334452,3,0,9012.283,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24986,2003,government,reporting,C#,568,1723,1321,2.1263251,1.9371406,94.684784,39.424904,11.019855,0.40012783,4.9482627,2,2,94456.18,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
22126,2009,government,business application,COBOL,588,6914,6428,3.6668503,3.5666256,16.700474,284.65643,4.1815286,0.40000007,10.644436,7,0,113444.52,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False
22475,2007,government; health sciences,catalogue/register of things or events; customer relationship management,PHP,203,3973,3947,18.974894,20.722109,38.852314,5.2778935,6.700524,0.4000465,8.683491,9,0,19908.344,1,0,0,0,0,1,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
20892,2008,government,missing,C#,157,1232,707,17.43392,17.372908,4.3091,35.4282,3.7534082,0.40004143,10.276805,2,5,63581.31,1,0,0,0,0,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
14220,2010,government,business application,COBOL,60,2058,1619,24.779608,28.954557,32.98757,0.6986266,1.5751319,0.40003484,6.9375615,2,0,22622.855,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False
23130,2005,government,financial transaction process/accounting,PL/I,704,21615,23152,39.3674,36.764877,36.76537,231.20766,7.386308,0.40002277,35.27437,18,0,34238.066,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
28886,2007,government; real estate & property,business application,COOL:Gen,45,608,386,13.450791,12.983906,13.49406,31.451696,2.779703,0.4,2.6301503,17,0,16132.565,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
22290,2015,government,customer billing/relationship management,COBOL,95,4267,4119,32.04491,37.470448,13.148003,27.651537,4.5494394,0.40000993,3.279323,2,0,168179.7,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
11185,2007,government; health sciences,financial transaction process/accounting,.Net,387,11374,12480,24.82548,30.716072,0.7732292,31.23678,4.3547063,0.400046,23.800354,2,0,24602.531,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
22052,2007,government,financial transaction process/accounting,COOL:Gen,9,2589,2147,60.378235,61.370613,60.469994,25.046587,2.366972,0.4000123,9.950689,18,0,17906.234,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False
20141,2006,government,financial transaction process/accounting,Java,66,246,124,4.4840913,3.926951,12.607648,28.929811,7.78334,0.4000194,3.2065623,2,0,9311.411,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
21822,2005,government,business application,COBOL,28,507,245,5.37226,4.3874207,72.6636,2.5525105,0.9803356,0.4000003,3.5741796,2,2,53790.008,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
17049,2009,government,missing,COBOL,306,4380,4317,11.681638,13.693364,73.362045,19.301092,4.0262876,0.40009433,18.244766,5,0,45775.66,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False
29397,2004,government; health sciences,document management; management or performance reporting,COBOL,108,3483,3271,15.183457,14.117459,70.50667,3.6944797,1.5579576,0.40007263,7.071834,12,2,9425.609,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
12586,2007,government,reporting,PL/I,1379,21460,21923,14.0691185,14.206586,48.57216,128.05275,2.0872731,0.40015888,15.547518,4,2,54832.406,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
24723,2010,government,financial transaction process/accounting,COBOL,327,2955,2741,6.948187,8.04203,7.974466,32.3321,0.8883084,0.40000093,5.819887,2,0,37470.203,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
24033,2006,government,financial transaction process/accounting,COBOL,403,5195,4274,7.9862976,7.226974,9.23828,41.262936,2.407771,0.40009058,11.064038,15,0,68312.414,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
17133,2011,government,customer billing/relationship management,C#,87,2865,2200,11.657161,10.9704275,68.183525,11.882119,4.2132835,0.4000038,4.036483,2,0,128620.8,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
23629,2011,government,business application,COBOL,177,2149,1653,22.911926,24.752514,49.002274,87.95428,16.273058,0.40000057,6.1080317,13,0,42536.03,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
